episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
808, 1587.3700241744518, 1, 13.350084695965052, 602, 609097,                                             609097, 10.29300308227539, 176.6167449951172
809, 1493.9212113320827, 1, 13.132162012974732, 570, 609667,                                             609667, 9.525623321533203, 174.2811737060547
810, 1768.055328398943, 1, 9.345036825048737, 414, 610081,                                             610081, 10.798517227172852, 174.57057189941406
811, 2139.2233131229877, 1, 7.705551521969028, 325, 610406,                                             610406, 10.594060897827148, 174.30223083496094
812, 1350.3887528777122, 1, 19.15093420795165, 843, 611249,                                             611249, 9.993265151977539, 175.15208435058594
813, 1472.5854457616806, 1, 15.536515281070024, 677, 611926,                                             611926, 9.540586471557617, 175.07298278808594
814, 1073.7553968727589, 1, 20.565827377024107, 910, 612836,                                             612836, 9.483255386352539, 174.49755859375
815, 1515.7709937691689, 1, 13.134802887914702, 581, 613417,                                             613417, 8.618993759155273, 175.37857055664062
816, 1643.5438661277294, 1, 10.726743665989488, 468, 613885,                                             613885, 9.264586448669434, 174.9080810546875
817, 1448.805474102497, 1, 13.160489447996952, 584, 614469,                                             614469, 10.108238220214844, 174.4714813232422
818, 1266.2529609799385, 1, 15.540097879013047, 684, 615153,                                             615153, 9.654889106750488, 174.51873779296875
819, 1287.4586734175682, 1, 17.342515997006558, 763, 615916,                                             615916, 9.392619132995605, 174.58352661132812
820, 1317.1515701711178, 1, 16.3666334109148, 713, 616629,                                             616629, 10.043204307556152, 174.42385864257812
821, 1466.1832466423512, 1, 11.684360061888583, 509, 617138,                                             617138, 9.958280563354492, 173.65313720703125
822, 2026.4103741943836, 1, 8.721921502961777, 363, 617501,                                             617501, 9.894184112548828, 175.20118713378906
823, 1776.7009085416794, 1, 9.345103126950562, 405, 617906,                                             617906, 10.1546630859375, 175.0803680419922
824, 1816.201023876667, 1, 12.932660800986923, 567, 618473,                                             618473, 9.216032028198242, 173.17202758789062
825, 1464.6745989620686, 1, 14.7565122009255, 660, 619133,                                             619133, 10.33686351776123, 174.02000427246094
826, 1778.8779073953629, 1, 9.523854778031819, 405, 619538,                                             619538, 10.056134223937988, 176.50294494628906
827, 1840.899026542902, 1, 9.748543450958095, 430, 619968,                                             619968, 9.424013137817383, 174.38365173339844
828, 1456.307053387165, 1, 14.934513883083127, 666, 620634,                                             620634, 9.859119415283203, 173.89149475097656
829, 1290.570317208767, 1, 17.745429081027396, 770, 621404,                                             621404, 9.37004280090332, 175.32611083984375
830, 1799.112041771412, 1, 10.75304529897403, 473, 621877,                                             621877, 9.176565170288086, 175.93722534179688
831, 1691.6863367259502, 1, 13.651343462988734, 595, 622472,                                             622472, 9.6519775390625, 173.23287963867188
832, 1326.6238402724266, 1, 14.34150291304104, 627, 623099,                                             623099, 9.65937328338623, 173.25390625
833, 1133.899015456438, 1, 19.974198529031128, 883, 623982,                                             623982, 9.242321968078613, 175.15521240234375
834, 1459.6182416379452, 1, 15.931959819979966, 693, 624675,                                             624675, 9.731358528137207, 173.8487548828125
835, 1279.1464607715607, 1, 13.134350573993288, 578, 625253,                                             625253, 9.389662742614746, 173.8191680908203
836, 1571.5585665106773, 1, 13.137042422080413, 580, 625833,                                             625833, 8.53095531463623, 175.3960418701172
837, 1369.11745262146, 1, 13.15725090901833, 575, 626408,                                             626408, 9.798592567443848, 172.67955017089844
838, 1277.4487193226814, 1, 15.539633446955122, 685, 627093,                                             627093, 9.686944007873535, 172.3747100830078
839, 1741.5834379792213, 1, 11.558348890044726, 513, 627606,                                             627606, 9.18509292602539, 173.89190673828125
840, 1548.6093284487724, 1, 14.134080009069294, 615, 628221,                                             628221, 10.71455192565918, 174.9453125
841, 1202.1773582100868, 1, 11.69556255498901, 529, 628750,                                             628750, 8.647591590881348, 174.8031768798828
842, 1813.575114250183, 1, 11.73123209096957, 508, 629258,                                             629258, 10.854268074035645, 174.7704315185547
843, 1070.9489205479622, 1, 15.16404494305607, 669, 629927,                                             629927, 11.237351417541504, 172.90274047851562
844, 2148.748240441084, 1, 7.522299928939901, 322, 630249,                                             630249, 10.25279426574707, 172.00233459472656
845, 1479.300978243351, 1, 15.7657192859333, 700, 630949,                                             630949, 9.17530632019043, 173.45077514648438
846, 1266.5166056752205, 1, 17.34215400996618, 762, 631711,                                             631711, 10.177623748779297, 172.70188903808594
847, 1590.552922308445, 1, 11.139594929059967, 494, 632205,                                             632205, 7.728548526763916, 173.62481689453125
848, 2040.9184228479862, 1, 8.31825921300333, 362, 632567,                                             632567, 9.389281272888184, 173.0948944091797
849, 1013.3861351758242, 1, 20.373744864948094, 895, 633462,                                             633462, 10.186715126037598, 173.73324584960938
850, 1274.5202561616898, 1, 15.13461841607932, 645, 634107,                                             634107, 10.455254554748535, 173.48744201660156
851, 1734.1234566271305, 1, 10.271075208089314, 444, 634551,                                             634551, 9.755179405212402, 172.53152465820312
852, 1641.9976727366447, 1, 11.327137134969234, 498, 635049,                                             635049, 9.646539688110352, 175.1208953857422
853, 1641.1333535909653, 1, 12.732074795057997, 583, 635632,                                             635632, 9.775205612182617, 173.1954345703125
854, 1753.1987124681473, 1, 12.36878496198915, 559, 636191,                                             636191, 8.07667350769043, 174.45541381835938
855, 1609.5998577028513, 1, 11.529852521023713, 520, 636711,                                             636711, 10.783565521240234, 173.77728271484375
856, 1996.8241769075394, 1, 8.545724731986411, 369, 637080,                                             637080, 9.758049964904785, 173.7739715576172
857, 748.766385436058, 1, 23.563683888991363, 1061, 638141,                                             638141, 9.270224571228027, 172.73036193847656
858, 1556.5692391991615, 1, 12.557426629937254, 554, 638695,                                             638695, 10.247539520263672, 174.02186584472656
859, 1783.5119977593422, 1, 9.521025268011726, 413, 639108,                                             639108, 9.728137016296387, 175.4425506591797
860, 2054.352997779846, 1, 8.133941162959673, 364, 639472,                                             639472, 9.917437553405762, 174.3261260986328
861, 1777.7185320705175, 1, 12.237508470076136, 531, 640003,                                             640003, 10.3186674118042, 173.78634643554688
862, 1939.2226648330688, 1, 10.728488042019308, 471, 640474,                                             640474, 9.918347358703613, 173.7376251220703
863, 1426.9998153448105, 1, 12.153128209989518, 544, 641018,                                             641018, 10.402828216552734, 173.23089599609375
864, 1545.251324057579, 1, 11.12922556803096, 493, 641511,                                             641511, 8.202261924743652, 172.77003479003906
865, 1491.9197857677937, 1, 13.355890500009991, 612, 642123,                                             642123, 9.431846618652344, 175.00709533691406
866, 1275.0390799343586, 1, 12.935867110965773, 572, 642695,                                             642695, 9.45709228515625, 172.64300537109375
867, 2102.066840618849, 1, 8.115628375089727, 348, 643043,                                             643043, 8.92271900177002, 172.08804321289062
868, 1430.8958806842566, 1, 15.942660513101146, 676, 643719,                                             643719, 9.363496780395508, 173.98365783691406
869, 1067.9551532268524, 1, 15.559691005968489, 667, 644386,                                             644386, 10.14553165435791, 173.397216796875
870, 1923.6764013171196, 1, 10.924254221026786, 468, 644854,                                             644854, 9.884419441223145, 174.1980438232422
871, 1552.4345275759697, 1, 14.249733546050265, 627, 645481,                                             645481, 9.041064262390137, 173.29554748535156
872, 1629.2582606971264, 1, 13.932856676983647, 599, 646080,                                             646080, 8.518461227416992, 173.50961303710938
873, 1155.1118492782116, 1, 19.1712339540245, 821, 646901,                                             646901, 10.202141761779785, 173.29185485839844
874, 1619.8100669682026, 1, 12.934402470011264, 546, 647447,                                             647447, 10.49511432647705, 173.22744750976562
875, 1780.4929621517658, 1, 9.551072821952403, 409, 647856,                                             647856, 12.119010925292969, 172.4559326171875
876, 1961.1474817693233, 1, 9.321999646956101, 387, 648243,                                             648243, 10.69680404663086, 173.6249542236328
877, 1257.088940680027, 1, 14.938692896976136, 631, 648874,                                             648874, 9.740351676940918, 173.50204467773438
878, 1677.9975364804268, 1, 10.949198700021952, 477, 649351,                                             649351, 8.376973152160645, 172.57078552246094
879, 1794.9669621437788, 1, 10.726506254053675, 451, 649802,                                             649802, 9.339555740356445, 172.1487274169922
880, 986.3665064871311, 1, 19.16611881100107, 821, 650623,                                             650623, 9.409631729125977, 173.4858856201172
881, 1664.6231407523155, 1, 13.221545250038616, 556, 651179,                                             651179, 8.358409881591797, 173.4227752685547
882, 1362.6892329901457, 1, 18.563520845025778, 789, 651968,                                             651968, 8.908371925354004, 174.18917846679688
883, 1185.8584329783916, 1, 19.953602290013805, 848, 652816,                                             652816, 8.343374252319336, 173.97621154785156
884, 1299.225602567196, 1, 14.351156026939861, 627, 653443,                                             653443, 8.561843872070312, 173.32521057128906
885, 2009.1321285068989, 1, 7.720976619049907, 317, 653760,                                             653760, 9.307971000671387, 174.18409729003906
886, 1517.9161014556885, 1, 15.762047989061102, 681, 654441,                                             654441, 10.97765064239502, 174.845947265625
887, 1797.795228034258, 1, 10.529156347038224, 445, 654886,                                             654886, 9.655499458312988, 172.1248016357422
888, 1808.7387348413467, 1, 10.327894943067804, 445, 655331,                                             655331, 9.59920597076416, 172.56190490722656
889, 1656.7033499777317, 1, 12.133247848018073, 512, 655843,                                             655843, 9.736241340637207, 175.41070556640625
890, 1579.614208996296, 1, 12.749380119959824, 556, 656399,                                             656399, 10.11061954498291, 173.52069091796875
891, 1499.8939990103245, 1, 13.033014527987689, 574, 656973,                                             656973, 9.5152587890625, 173.78489685058594
892, 1701.945630133152, 1, 11.958381745032966, 530, 657503,                                             657503, 8.025946617126465, 175.49346923828125
893, 1129.6460199058056, 1, 18.344150284072384, 813, 658316,                                             658316, 10.660433769226074, 172.87139892578125
894, 1691.8641590178013, 1, 9.94380663195625, 447, 658763,                                             658763, 9.05960464477539, 173.28533935546875
895, 1772.6555747389793, 1, 9.926255455007777, 429, 659192,                                             659192, 11.617862701416016, 173.64906311035156
896, 1408.2631070017815, 1, 15.736297511029989, 691, 659883,                                             659883, 9.838483810424805, 172.42674255371094
897, 1537.2428648769855, 1, 12.357498683035374, 541, 660424,                                             660424, 9.639041900634766, 173.4056396484375
898, 1466.0678856372833, 1, 15.336748517933302, 666, 661090,                                             661090, 9.005342483520508, 173.60711669921875
899, 1630.8147043287754, 1, 14.959536865004338, 651, 661741,                                             661741, 9.353289604187012, 173.29718017578125
900, 1096.2409187704325, 1, 17.742292389972135, 770, 662511,                                             662511, 8.949214935302734, 172.98045349121094
901, 1653.0210123956203, 1, 10.045496955048293, 437, 662948,                                             662948, 8.263956069946289, 172.76123046875
902, 1535.0570511817932, 1, 10.322797380038537, 465, 663413,                                             663413, 10.235766410827637, 172.8659210205078
903, 1351.2213779389858, 1, 16.16458442795556, 722, 664135,                                             664135, 8.026091575622559, 174.67550659179688
904, 1325.9472882151604, 1, 16.340454417979345, 716, 664851,                                             664851, 9.975751876831055, 174.38351440429688
905, 1585.3055077791214, 1, 12.334630919038318, 538, 665389,                                             665389, 10.148259162902832, 174.19973754882812
906, 1345.975529819727, 1, 15.547641829005443, 690, 666079,                                             666079, 10.364480972290039, 174.00115966796875
907, 1753.9227343797684, 1, 10.126292155939154, 431, 666510,                                             666510, 10.24269962310791, 171.05604553222656
908, 1512.714901804924, 1, 12.960378393996507, 560, 667070,                                             667070, 9.632223129272461, 172.0303192138672
909, 1384.3504759669304, 1, 15.938187288003974, 690, 667760,                                             667760, 10.254802703857422, 173.89051818847656
910, 1425.6640691161156, 1, 15.160440036910586, 681, 668441,                                             668441, 10.27891731262207, 173.2314910888672
911, 1577.2114487886429, 1, 12.15681036899332, 528, 668969,                                             668969, 7.977878570556641, 172.2135467529297
912, 2130.0798684358597, 1, 8.948448215029202, 396, 669365,                                             669365, 9.181048393249512, 173.45108032226562
913, 1481.1482563316822, 1, 14.33523131092079, 625, 669990,                                             669990, 9.52116870880127, 173.29319763183594
914, 772.7686374783516, 1, 16.74344231490977, 734, 670724,                                             670724, 9.049168586730957, 172.96743774414062
915, 1702.7093288898468, 1, 12.130800164071843, 537, 671261,                                             671261, 9.906514167785645, 172.45431518554688
916, 1696.7336853146553, 1, 9.322670345078222, 401, 671662,                                             671662, 9.69687271118164, 175.69677734375
917, 1539.7266663759947, 1, 14.55945021903608, 643, 672305,                                             672305, 9.967389106750488, 172.47113037109375
918, 1361.6601381003857, 1, 16.544162562000565, 726, 673031,                                             673031, 9.318680763244629, 172.75244140625
919, 1015.9566261768341, 1, 21.184060995001346, 934, 673965,                                             673965, 9.66041374206543, 174.94509887695312
920, 815.4808032810688, 1, 20.352156723034568, 904, 674869,                                             674869, 9.444803237915039, 174.11111450195312
921, 1727.6441497057676, 1, 12.244587396038696, 542, 675411,                                             675411, 8.87755298614502, 174.1697235107422
922, 531.5504693090916, 1, 19.1503411619924, 833, 676244,                                             676244, 9.999773979187012, 172.79177856445312
923, 1906.987724930048, 1, 9.15123957209289, 414, 676658,                                             676658, 9.119319915771484, 172.1979217529297
924, 923.4754448831081, 1, 18.94772708194796, 822, 677480,                                             677480, 9.84194564819336, 173.27735900878906
925, 1106.5588302016258, 1, 15.362237690016627, 671, 678151,                                             678151, 9.386778831481934, 172.51011657714844
926, 1393.430380538106, 1, 14.338423663051799, 629, 678780,                                             678780, 10.339771270751953, 173.64393615722656
927, 1435.629733979702, 1, 13.357269298983738, 602, 679382,                                             679382, 9.20818042755127, 172.74594116210938
928, 1975.5057055950165, 1, 8.724882552982308, 380, 679762,                                             679762, 8.498205184936523, 174.07687377929688
929, 1655.7016397714615, 1, 13.136336205061525, 564, 680326,                                             680326, 9.16535472869873, 173.95201110839844
930, 1487.6156424582005, 1, 12.731865589041263, 551, 680877,                                             680877, 10.360198020935059, 174.6439666748047
931, 1788.1666030585766, 1, 10.402191709028557, 448, 681325,                                             681325, 9.140522956848145, 172.68017578125
932, 1451.4215384721756, 1, 12.127972975955345, 514, 681839,                                             681839, 10.770856857299805, 174.56407165527344
933, 1995.836593002081, 1, 9.526659760042094, 407, 682246,                                             682246, 10.020983695983887, 172.82464599609375
934, 1510.7353794574738, 1, 14.160228085005656, 639, 682885,                                             682885, 9.625346183776855, 174.359130859375
935, 1140.3777431249619, 1, 12.52731577202212, 547, 683432,                                             683432, 9.902764320373535, 173.48455810546875
936, 1701.1603728830814, 1, 9.748527020099573, 439, 683871,                                             683871, 9.14050006866455, 174.17507934570312
937, 2164.1044268608093, 1, 7.519123369012959, 323, 684194,                                             684194, 11.28388786315918, 174.59304809570312
938, 1462.0327528119087, 1, 11.755272494978271, 522, 684716,                                             684716, 10.225848197937012, 173.62059020996094
939, 1454.0823045670986, 1, 13.532409803010523, 593, 685309,                                             685309, 10.745343208312988, 173.9308624267578
940, 1504.7714950293303, 1, 14.33520904602483, 618, 685927,                                             685927, 8.823614120483398, 173.38848876953125
941, 1812.2252316176891, 1, 9.784650222980417, 419, 686346,                                             686346, 9.630184173583984, 174.47305297851562
942, 1435.843194514513, 1, 14.133328392985277, 615, 686961,                                             686961, 10.397229194641113, 173.7786865234375
943, 1615.3024196624756, 1, 14.365723088034429, 636, 687597,                                             687597, 10.137784004211426, 173.93423461914062
944, 542.3914640545845, 1, 19.144838717067614, 855, 688452,                                             688452, 9.623331069946289, 173.6432342529297
945, 1404.4384089410305, 1, 15.360808019991964, 669, 689121,                                             689121, 9.620622634887695, 174.00758361816406
946, 1193.0381080657244, 1, 17.94127152103465, 792, 689913,                                             689913, 9.815337181091309, 173.0384521484375
947, 1509.1949183642864, 1, 11.133702990948223, 487, 690400,                                             690400, 9.885003089904785, 174.77438354492188
948, 2091.6152758598328, 1, 8.92036291398108, 377, 690777,                                             690777, 9.980542182922363, 174.34426879882812
949, 1738.8871122598648, 1, 10.148113288916647, 450, 691227,                                             691227, 11.113632202148438, 173.3855438232422
950, 1405.2941242456436, 1, 10.732727395021357, 467, 691694,                                             691694, 10.450813293457031, 174.76165771484375
951, 1777.9411398172379, 1, 12.156764618004672, 539, 692233,                                             692233, 10.18294620513916, 174.71823120117188
952, 1830.3849456906319, 1, 9.123229096992873, 385, 692618,                                             692618, 10.144214630126953, 173.24444580078125
953, 1618.5646637380123, 1, 14.55220183590427, 652, 693270,                                             693270, 9.833222389221191, 174.29869079589844
954, 1596.7007452249527, 1, 11.324005022994243, 486, 693756,                                             693756, 8.671141624450684, 174.0771026611328
955, 1728.8805277645588, 1, 12.330877136904746, 532, 694288,                                             694288, 9.15744686126709, 174.49205017089844
956, 1279.82104408741, 1, 16.944638034095988, 741, 695029,                                             695029, 9.958953857421875, 173.66827392578125
957, 1520.7255988121033, 1, 11.129447141080163, 477, 695506,                                             695506, 10.995218276977539, 173.91644287109375
958, 1837.4553453475237, 1, 12.357290987973101, 540, 696046,                                             696046, 10.752781867980957, 172.8193359375
959, 1131.0803050845861, 1, 18.94522107602097, 819, 696865,                                             696865, 9.081046104431152, 174.08351135253906
960, 1489.9827850461006, 1, 14.761286120046861, 638, 697503,                                             697503, 9.165343284606934, 173.58975219726562
961, 1200.7205266356468, 1, 17.731470243074, 767, 698270,                                             698270, 9.566916465759277, 174.00265502929688
962, 1435.177827835083, 1, 14.139998674043454, 621, 698891,                                             698891, 9.064046859741211, 174.39456176757812
963, 1497.6494168639183, 1, 15.540202266070992, 688, 699579,                                             699579, 9.239869117736816, 174.56495666503906
964, 1263.0384233891964, 1, 16.365300929057412, 717, 700296,                                             700296, 9.148397445678711, 174.33798217773438
965, 1565.0753038525581, 1, 11.730197082040831, 501, 700797,                                             700797, 8.426560401916504, 174.44346618652344
966, 2079.586349904537, 1, 6.939935834030621, 288, 701085,                                             701085, 9.455410957336426, 169.76608276367188
967, 1373.3635875284672, 1, 14.739817929104902, 637, 701722,                                             701722, 9.192119598388672, 172.978759765625
968, 1695.0468442440033, 1, 11.153053532005288, 486, 702208,                                             702208, 9.721273422241211, 174.69679260253906
969, 934.9078162908554, 1, 19.747111591976136, 871, 703079,                                             703079, 10.384077072143555, 173.90362548828125
970, 1567.4332770109177, 1, 11.95098396600224, 526, 703605,                                             703605, 9.930198669433594, 172.2253875732422
971, 1442.5253182649612, 1, 11.870927447918802, 520, 704125,                                             704125, 10.043922424316406, 172.77371215820312
972, 1465.0880009531975, 1, 15.363609805935994, 679, 704804,                                             704804, 9.83908748626709, 174.4331512451172
973, 1736.7244779765606, 1, 12.133056347025558, 516, 705320,                                             705320, 10.63232135772705, 173.53797912597656
974, 1584.153774768114, 1, 13.537257137009874, 579, 705899,                                             705899, 9.139810562133789, 174.8629913330078
975, 1674.9242996275425, 1, 11.341864051995799, 496, 706395,                                             706395, 10.22115707397461, 172.9584503173828
976, 1523.4693055152893, 1, 11.530464662006125, 488, 706883,                                             706883, 11.011160850524902, 173.5375213623047
977, 1774.8851591348648, 1, 11.346226696041413, 502, 707385,                                             707385, 9.79914665222168, 173.43505859375
978, 1262.6068860590458, 1, 15.334058523993008, 670, 708055,                                             708055, 9.268330574035645, 174.6368865966797
979, 1379.1279496252537, 1, 12.751654994906858, 571, 708626,                                             708626, 10.179521560668945, 173.08193969726562
980, 1817.0686737298965, 1, 9.12187786702998, 384, 709010,                                             709010, 8.403403282165527, 175.55487060546875
981, 1067.6384107470512, 1, 18.126641259994358, 798, 709808,                                             709808, 9.815133094787598, 174.72900390625
982, 1280.2185208201408, 1, 16.138249922078103, 703, 710511,                                             710511, 10.590744972229004, 173.92630004882812
983, 1502.1346029639244, 1, 14.161367921042256, 616, 711127,                                             711127, 10.13786792755127, 173.6127471923828
984, 1000.9029340147972, 1, 17.34769070893526, 759, 711886,                                             711886, 9.092764854431152, 175.5458526611328
985, 1374.9608151316643, 1, 14.936364604975097, 646, 712532,                                             712532, 9.097586631774902, 173.30947875976562
986, 1227.5934077501297, 1, 16.94154188700486, 732, 713264,                                             713264, 9.437156677246094, 174.18687438964844
987, 883.0779766440392, 1, 19.772103654104285, 861, 714125,                                             714125, 10.951171875, 175.10006713867188
988, 1760.6980602145195, 1, 9.526867986074649, 404, 714529,                                             714529, 10.986346244812012, 172.6150665283203
989, 1634.9570598900318, 1, 13.759459828026593, 604, 715133,                                             715133, 9.08984661102295, 176.11012268066406
990, 1314.3179670274258, 1, 14.940547734033316, 645, 715778,                                             715778, 8.715317726135254, 173.28005981445312
991, 1455.6402470469475, 1, 13.917756084003486, 605, 716383,                                             716383, 9.955677032470703, 172.03518676757812
992, 1383.6865829825401, 1, 13.131078292033635, 568, 716951,                                             716951, 10.41547966003418, 173.44871520996094
993, 1860.488054662943, 1, 8.947030571987852, 393, 717344,                                             717344, 9.79377555847168, 175.28334045410156
994, 1331.8356683850288, 1, 15.73748903395608, 674, 718018,                                             718018, 9.795038223266602, 175.17665100097656
995, 1456.3521031737328, 1, 12.557799100060947, 541, 718559,                                             718559, 9.680021286010742, 173.3867950439453
996, 1754.038872718811, 1, 9.322854844969697, 401, 718960,                                             718960, 9.181199073791504, 173.415283203125
997, 1972.8080611228943, 1, 9.747786114923656, 416, 719376,                                             719376, 9.83717155456543, 173.95143127441406
998, 1254.105738118291, 1, 19.948027113918215, 863, 720239,                                             720239, 9.492424964904785, 172.89405822753906
999, 1422.1932166218758, 1, 12.734386458061635, 556, 720795,                                             720795, 8.96025276184082, 172.68869018554688
1000, 2118.5520856678486, 1, 7.14557104895357, 306, 721101,                                             721101, 10.793600082397461, 174.91815185546875
1001, 1584.598254442215, 1, 12.141017829999328, 519, 721620,                                             721620, 9.408737182617188, 174.4769744873047
1002, 1688.5119166970253, 1, 13.131454167072661, 570, 722190,                                             722190, 9.363866806030273, 172.67112731933594
1003, 1429.8453343212605, 1, 13.56506010890007, 579, 722769,                                             722769, 9.331835746765137, 175.16680908203125
1004, 1599.06126922369, 1, 11.726094003068283, 506, 723275,                                             723275, 10.993523597717285, 172.92091369628906
1005, 1120.314884096384, 1, 16.967733899015002, 745, 724020,                                             724020, 10.815906524658203, 174.51292419433594
1006, 1321.4937884509563, 1, 15.53804350597784, 663, 724683,                                             724683, 10.581120491027832, 174.8907928466797
1007, 1489.0051763504744, 1, 16.96563021990005, 743, 725426,                                             725426, 10.115181922912598, 174.4102783203125
1008, 1416.1046146154404, 1, 12.127383940969594, 524, 725950,                                             725950, 11.063735008239746, 173.80331420898438
1009, 1761.4832566976547, 1, 13.151884524035268, 566, 726516,                                             726516, 10.126794815063477, 173.522216796875
1010, 1372.0827642083168, 1, 14.136348720057867, 620, 727136,                                             727136, 10.450141906738281, 174.24020385742188
1011, 1365.4602929651737, 1, 13.646086264052428, 580, 727716,                                             727716, 10.538726806640625, 172.5040283203125
1012, 1159.6549170315266, 1, 18.96415909798816, 817, 728533,                                             728533, 8.602622985839844, 173.27857971191406
1013, 994.415171533823, 1, 18.142550013028085, 796, 729329,                                             729329, 9.570236206054688, 173.5135498046875
1014, 1401.468048632145, 1, 15.54257338901516, 655, 729984,                                             729984, 10.099808692932129, 173.28927612304688
1015, 1757.2637949585915, 1, 10.745551867061295, 453, 730437,                                             730437, 10.92739486694336, 170.83934020996094
1016, 1166.2487352788448, 1, 15.740233257994987, 679, 731116,                                             731116, 9.837491035461426, 173.646484375
1017, 1408.5425976514816, 1, 16.542629727046005, 699, 731815,                                             731815, 8.852657318115234, 172.6505889892578
1018, 1301.8829809129238, 1, 13.95936918805819, 610, 732425,                                             732425, 10.65241527557373, 173.12432861328125
1019, 1585.1881547570229, 1, 12.731955649913289, 535, 732960,                                             732960, 9.57802963256836, 173.11692810058594
1020, 1177.1188886463642, 1, 18.35114290798083, 783, 733743,                                             733743, 8.747397422790527, 174.11282348632812
1021, 1496.3777841031551, 1, 13.838531734072603, 597, 734340,                                             734340, 9.797019958496094, 175.4126434326172
1022, 1759.5359999537468, 1, 12.728157991077751, 540, 734880,                                             734880, 9.702628135681152, 174.98214721679688
1023, 1655.3376119434834, 1, 11.954490375006571, 518, 735398,                                             735398, 10.747605323791504, 173.30677795410156
1024, 1602.6060093045235, 1, 14.132942509953864, 528, 735926,                                             735926, 9.008993148803711, 172.9674835205078
1025, 1197.2180317342281, 1, 15.570621719001792, 679, 736605,                                             736605, 10.281410217285156, 172.0321044921875
1026, 1297.8734803199768, 1, 16.537945467978716, 709, 737314,                                             737314, 9.383394241333008, 174.7518310546875
1027, 1533.2143566906452, 1, 13.346165800001472, 569, 737883,                                             737883, 10.134458541870117, 173.71099853515625
1028, 1549.941906541586, 1, 13.333599417004734, 566, 738449,                                             738449, 10.760428428649902, 171.6649169921875
1029, 1767.568781286478, 1, 12.35569385997951, 543, 738992,                                             738992, 8.715828895568848, 172.78355407714844
1030, 1038.6290397644043, 1, 16.538503616000526, 708, 739700,                                             739700, 9.64749813079834, 173.1547088623047
1031, 1571.620120793581, 1, 11.225789124961011, 483, 740183,                                             740183, 10.734109878540039, 173.4817352294922
1032, 1685.2449783682823, 1, 10.529140089056455, 455, 740638,                                             740638, 9.88585090637207, 172.46559143066406
1033, 1591.329506099224, 1, 12.158858681912534, 515, 741153,                                             741153, 10.139241218566895, 173.2116241455078
1034, 1425.279436469078, 1, 16.141298877075315, 687, 741840,                                             741840, 10.116862297058105, 173.14280700683594
1035, 1239.899348437786, 1, 16.36474976700265, 699, 742539,                                             742539, 10.08000659942627, 172.4197235107422
1036, 1249.621152997017, 1, 14.535956245963462, 604, 743143,                                             743143, 9.423883438110352, 172.86801147460938
1037, 1505.583157390356, 1, 11.750320598948747, 506, 743649,                                             743649, 10.91423225402832, 172.5296173095703
1038, 1496.8525713086128, 1, 10.726422637933865, 464, 744113,                                             744113, 9.334354400634766, 172.29904174804688
1039, 1995.8829460442066, 1, 9.12385049299337, 382, 744495,                                             744495, 10.374262809753418, 173.72488403320312
1040, 1438.0653359293938, 1, 12.959950964082964, 557, 745052,                                             745052, 9.737510681152344, 172.18746948242188
1041, 2097.15988945961, 1, 6.945582097047009, 292, 745344,                                             745344, 11.553417205810547, 172.25819396972656
1042, 1391.2882591784, 1, 12.956576518947259, 556, 745900,                                             745900, 10.385584831237793, 174.11434936523438
1043, 2088.177985817194, 1, 9.525071869022213, 406, 746306,                                             746306, 9.773841857910156, 172.92201232910156
1044, 1245.5687309205532, 1, 16.56055630906485, 720, 747026,                                             747026, 9.771778106689453, 172.91314697265625
1045, 1347.0462809205055, 1, 15.338471246068366, 655, 747681,                                             747681, 9.278697967529297, 173.70823669433594
1046, 1269.1226851046085, 1, 17.161174251930788, 747, 748428,                                             748428, 9.550186157226562, 173.40896606445312
1047, 1402.35431137681, 1, 15.933836949057877, 690, 749118,                                             749118, 9.065332412719727, 173.31414794921875
1048, 1324.5614790320396, 1, 14.160497720935382, 614, 749732,                                             749732, 10.725299835205078, 173.728759765625
1049, 1232.509595632553, 1, 15.94229106605053, 674, 750406,                                             750406, 9.219032287597656, 173.79722595214844
1050, 1503.992945075035, 1, 13.354847025009803, 582, 750988,                                             750988, 11.028916358947754, 173.11366271972656
1051, 1468.1299321651459, 1, 14.752754876040854, 630, 751618,                                             751618, 9.46402359008789, 174.41651916503906
1052, 1603.459741026163, 1, 13.349556179018691, 564, 752182,                                             752182, 9.318205833435059, 173.0801239013672
1053, 1480.0505760908127, 1, 13.734141205088235, 581, 752763,                                             752763, 8.276151657104492, 173.1874237060547
1054, 1445.1993871629238, 1, 15.760915718972683, 674, 753437,                                             753437, 10.83226203918457, 172.87208557128906
1055, -3151.7926862239838, 2, 4.9110479089431465, 199, 753636,                                             753636, 8.166939735412598, 172.4044647216797
1056, 1801.547132536769, 1, 11.356313648982905, 487, 754123,                                             754123, 9.565449714660645, 173.05783081054688
1057, 1489.8012974262238, 1, 13.532986475969665, 563, 754686,                                             754686, 11.081631660461426, 173.18923950195312
1058, 967.8821629285812, 1, 16.173615799983963, 688, 755374,                                             755374, 10.249995231628418, 173.0706787109375
1059, 1348.1054048091173, 1, 17.344621912110597, 710, 756084,                                             756084, 9.859886169433594, 173.37667846679688
1060, 1374.121437549591, 1, 14.737752745044418, 634, 756718,                                             756718, 10.119579315185547, 173.59722900390625
1061, 1469.345836699009, 1, 12.38160210789647, 523, 757241,                                             757241, 8.600018501281738, 173.13754272460938
